,lot_id,Block,Lot,Address,ZipCode,latitude,longitude
13132,823_10,823,10,45 WEST 21 STREET,10010,40.741447444223,-73.99275373932241
13133,823_17,823,17,35 WEST 21 STREET,10010,40.741269008306496,-73.9923351511646
13134,823_23,823,23,29 WEST 21 STREET,10010,40.7411180224136,-73.991974300762
13135,823_24,823,24,19 WEST 21 STREET,10010,40.741030175601104,-73.9917650083118
13136,823_29,823,29,15 WEST 21 STREET,10010,40.741041130119704,-73.99142940031649
13137,823_31,823,31,7 WEST 21 STREET,10010,40.740942296398295,-73.9911298935688
13138,823_35,823,35,5 WEST 21 STREET,10010,40.7407254543474,-73.99104331468209
13139,823_37,823,37,162 5 AVENUE,10010,40.7405854535499,-73.99080877132499
13140,823_41,823,41,164 5 AVENUE,10010,40.7406622961457,-73.99067884921479
13141,823_42,823,42,166 5 AVENUE,10010,40.740725421619,-73.9906319278494
13142,823_43,823,43,168 5 AVENUE,10010,40.740818737564204,-73.9905633501598
13143,823_47,823,47,4 WEST 22 STREET,10010,40.740934034942,-73.9907834625633
13144,823_55,823,55,20 WEST 22 STREET,10010,40.7412744461981,-73.99159536986849
13145,823_59,823,59,28 WEST 22 STREET,10010,40.741376019377604,-73.99183713939941
13146,823_61,823,61,32 WEST 22 STREET,10010,40.7414309235326,-73.99196704568091
13147,823_62,823,62,34 WEST 22 STREET,10010,40.741466611801705,-73.9920608674897
13148,823_63,823,63,36 WEST 22 STREET,10010,40.741499553766204,-73.9921330375322
13149,823_65,823,65,40 WEST 22 STREET,10010,40.741576418977104,-73.9923134635838
13150,823_68,823,68,46 WEST 22 STREET,10010,40.7416532839045,-73.9924938900517
13151,823_69,823,69,48 WEST 22 STREET,10010,40.741683481078795,-73.992569669525
13152,823_70,823,70,50 WEST 22 STREET,10010,40.741713677972605,-73.9926418403571
13153,823_72,823,72,54 WEST 22 STREET,10010,40.741776816600996,-73.9927897906336
13154,823_73,823,73,56 WEST 22 STREET,10010,40.741820739341705,-73.99289804735379
13155,823_75,823,75,60 WEST 22 STREET,10010,40.741864661541904,-73.9929990867804
13156,823_76,823,76,62 WEST 22 STREET,10010,40.7418866228264,-73.99305321526309
13157,823_79,823,79,688 AVENUE OF THE AMER,10010,40.741999162586296,-73.9931362042142
13158,823_82,823,82,686 AVENUE OF THE AMER,10010,40.7419085898754,-73.99320477923541
13159,823_83,823,83,684 AVENUE OF THE AMER,10010,40.74185095265471,-73.99324808972291
13160,823_7501,823,7501,43 WEST 21 STREET,10010,40.7413568538463,-73.9925408364262
13161,823_7502,823,7502,170 5 AVENUE,10010,40.74092028742321,-73.9904911624363
13162,823_7503,823,7503,31 WEST 21 STREET,10010,40.7411729264159,-73.9921042066535
13163,823_7504,823,7504,44 WEST 22 STREET,10010,40.741623087155205,-73.99242532805721
13164,823_7505,823,7505,52 WEST 22 STREET,10010,40.741743874821,-73.9927140112545
13165,824_11,824,11,56 WEST 23 STREET,10010,40.7423284928353,-73.9924974227246
13166,824_15,824,15,37 WEST 22 STREET,10010,40.7419606604578,-73.991966981811
13167,824_28,824,28,40 WEST 23 STREET,10010,40.7417492628628,-73.9912560910515
13168,824_32,824,32,3 WEST 22 STREET,10010,40.7413484774856,-73.99059936203159
13169,824_35,824,35,1 WEST 22 STREET,10010,40.7412798456393,-73.9904405895094
13170,824_36,824,36,172 5 AVENUE,10010,40.7411041707126,-73.99031070234359
13171,824_37,824,37,174 5 AVENUE,10010,40.7411865080685,-73.99024934278499
13172,824_39,824,39,178 5 AVENUE,10010,40.741282568531,-73.99018076368041
13173,824_41,824,41,182 5 AVENUE,10010,40.741359416623,-73.99012301330171
13174,824_42,824,42,184 5 AVENUE,10010,40.7414390094363,-73.99006526238051
13175,824_46,824,46,12 WEST 23 STREET,10010,40.7415323494438,-73.99028177047279
13176,824_47,824,47,14 WEST 23 STREET,10010,40.7415735288887,-73.99037919943109
13177,824_48,824,48,16 WEST 23 STREET,10010,40.7416064722056,-73.9904549774621
13178,824_49,824,49,18 WEST 23 STREET,10010,40.7416311800321,-73.99051632191629
13179,824_50,824,50,20 WEST 23 STREET,10010,40.7416641232586,-73.9905921000805
13180,824_51,824,51,22 WEST 23 STREET,10010,40.7416998123547,-73.9906823127721
13181,824_52,824,52,24 WEST 23 STREET,10010,40.7417382461309,-73.9907725251802
13182,824_53,824,53,26 WEST 23 STREET,10010,40.7417766795498,-73.990859128979
13183,824_7501,824,7501,186 5 AVENUE,10010,40.7415240917217,-73.99000751049809
13184,825_1,825,1,716 AVENUE OF THE AMER,10010,40.743000946262995,-73.9923385606922
13185,825_7,825,7,69 WEST 23 STREET,10010,40.742860941176296,-73.992002960984
13186,825_8,825,8,67 WEST 23 STREET,10010,40.7428334886375,-73.99193078886641
13187,825_9,825,9,61 WEST 23 STREET,10010,40.742767603907105,-73.9917792286289
13188,825_12,825,12,49 WEST 23 STREET,10010,40.742762084576704,-73.9913714386642
13189,825_17,825,17,43 WEST 23 STREET,10010,40.742635804341205,-73.99108636298371
13190,825_20,825,20,39 WEST 23 STREET,10010,40.7425260033402,-73.9909456362681
13191,825_24,825,24,27 WEST 23 STREET,10010,40.7424024600365,-73.99057756083309
13192,825_28,825,28,25 WEST 23 STREET,10010,40.7422158059899,-73.9904440639545
13193,825_29,825,29,23 WEST 23 STREET,10010,40.7421828626686,-73.990368285236
13194,825_31,825,31,1097 BROADWAY,10010,40.7421553746557,-73.9898955450663
13195,825_52,825,52,6 WEST 24 STREET,10010,40.74249850657571,-73.9903393695844
13196,825_56,825,56,14 WEST 24 STREET,10010,40.742646751352794,-73.9906821803395
13197,825_60,825,60,22 WEST 24 STREET,10010,40.742740086754395,-73.9908553880342
13198,825_71,825,71,36 WEST 24 STREET,10010,40.743020107663796,-73.99159514965409
13199,825_82,825,82,732 AVENUE OF THE AMER,10010,40.7432534504134,-73.99214726560591
13200,825_7501,825,7501,35 WEST 23 STREET,10010,40.7423887598269,-73.9908698712419
13201,826_1,826,1,736 AVENUE OF THE AMER,10010,40.7437172869983,-73.9917718938092
13202,826_11,826,11,49 WEST 24 STREET,10010,40.7434510241757,-73.9914687871491
13203,826_13,826,13,43 WEST 24 STREET,10010,40.74338239273111,-73.99129918231971
13204,826_16,826,16,41 WEST 24 STREET,10010,40.7433247428108,-73.99116566435009
13205,826_17,826,17,37 WEST 24 STREET,10010,40.7432835640414,-73.9910682323447
13206,826_19,826,19,27 WEST 24 STREET,10010,40.743190224962,-73.9908444998798
13207,826_24,826,24,25 WEST 24 STREET,10010,40.7431078665025,-73.9906460279945
13208,826_25,826,25,23 WEST 24 STREET,10010,40.743074923022704,-73.99056663937779
13209,826_26,826,26,19 WEST 24 STREET,10010,40.7430255077001,-73.9904475565999
13210,826_28,826,28,17 WEST 24 STREET,10010,40.7429733472005,-73.9903248656189
13211,826_29,826,29,13 WEST 24 STREET,10010,40.742921186569795,-73.99020217483009
13212,826_33,826,33,7 WEST 24 STREET,10010,40.7428058830765,-73.9899243165617
13213,826_42,826,42,952 BROADWAY,10010,40.74270972986739,-73.98897522618421
13214,826_46,826,46,1115 BROADWAY,10010,40.7430117276003,-73.98979076056021
13215,826_55,826,55,18 WEST 25 STREET,10010,40.743198398957,-73.99011552309291
13216,826_56,826,56,22 WEST 25 STREET,10010,40.7432478143156,-73.9902309971405
13217,826_57,826,57,24 WEST 25 STREET,10010,40.7433301734887,-73.99042946892959
13218,826_61,826,61,32 WEST 25 STREET,10010,40.7434290040435,-73.9906676357244
13219,826_63,826,63,36 WEST 25 STREET,10010,40.743497635556004,-73.9908264136021
13220,826_65,826,65,40 WEST 25 STREET,10010,40.7435992103178,-73.9910681900283
13221,826_69,826,69,48 WEST 25 STREET,10010,40.7437309825151,-73.9913857484572
13222,826_7501,826,7501,1107 BROADWAY,10010,40.7427152758079,-73.98958149766071
13223,827_1,827,1,55 WEST 25 STREET,10010,40.7443375600041,-73.9912232716824
13224,827_8,827,8,45 WEST 25 STREET,10010,40.7440685592142,-73.99102482105471
13225,827_12,827,12,41 WEST 25 STREET,10010,40.7439697296955,-73.990790260276
13226,827_14,827,14,39 WEST 25 STREET,10010,40.7439203146104,-73.99067117573291
13227,827_16,827,16,35 WEST 25 STREET,10010,40.7438681543556,-73.990548482929
13228,827_17,827,17,29 WEST 25 STREET,10010,40.74381598704,-73.9903427873693
13229,827_20,827,20,25 WEST 25 STREET,10010,40.7437034363979,-73.9901551451595
13230,827_22,827,22,13 WEST 25 STREET,10010,40.7437281109281,-73.9898303477936
13231,827_27,827,27,11 WEST 25 STREET,10010,40.7434893009414,-73.98964272632509
13232,827_28,827,28,1121 BROADWAY,10010,40.7433767458438,-73.9894189982179
13233,827_39,827,39,202 5 AVENUE,10010,40.7430528132578,-73.9888669059358
13234,827_40,827,40,204 5 AVENUE,10010,40.7431296631237,-73.9888344140136
13235,827_41,827,41,206 5 AVENUE,10010,40.7432065129795,-73.98880192201659
13236,827_42,827,42,208 5 AVENUE,10010,40.743280618075,-73.9887694304072
13237,827_43,827,43,210 5 AVENUE,10010,40.7433547231606,-73.9887369387256
13238,827_44,827,44,212 5 AVENUE,10010,40.743472742468704,-73.98868639549991
13239,827_49,827,49,1129 BROADWAY,10010,40.743678664378,-73.9893756444708
13240,827_59,827,59,20 WEST 26 STREET,10010,40.7439641761637,-73.99002157985021
13241,827_60,827,60,22 WEST 26 STREET,10010,40.7440135919202,-73.9901406639899
13242,827_63,827,63,28 WEST 26 STREET,10010,40.744095950634296,-73.9903319202707
13243,827_64,827,64,30 WEST 26 STREET,10010,40.744161837555104,-73.9904870909413
13244,827_67,827,67,36 WEST 26 STREET,10010,40.7442194888427,-73.9906278276927
13245,827_68,827,68,38 WEST 26 STREET,10010,40.7442716493001,-73.99075413005421
13246,828_1,828,1,776 AVENUE OF THE AMER,10001,40.744911194591296,-73.9909886187054
13247,828_9,828,9,37 WEST 26 STREET,10010,40.7446202047972,-73.9904148481435
13248,828_13,828,13,35 WEST 26 STREET,10010,40.7445405906703,-73.9902199809893
13249,828_14,828,14,33 WEST 26 STREET,10010,40.7445049021537,-73.9901405912822
13250,828_15,828,15,31 WEST 26 STREET,10010,40.744471958332,-73.99006120125071
13251,828_16,828,16,29 WEST 26 STREET,10010,40.744439014141506,-73.98997820244008
13252,828_17,828,17,25 WEST 26 STREET,10010,40.744386853470104,-73.9898591180782
13253,828_19,828,19,23 WEST 26 STREET,10010,40.7443374377466,-73.9897436423322
13254,828_20,828,20,21 WEST 26 STREET,10010,40.744307238724204,-73.9896678611212
13255,828_21,828,21,19 WEST 26 STREET,10010,40.7442742945757,-73.9895884715589
13256,828_22,828,22,15 WEST 26 STREET,10010,40.7442248795691,-73.9894838227467
13257,828_24,828,24,11 1/2 WEST 26 STREET,10010,40.744156253212104,-73.9894008302061
13258,828_25,828,25,1141 BROADWAY,10001,40.744024490154,-73.98923845358591
13259,828_27,828,27,1145 BROADWAY,10001,40.744109576728704,-73.9892312221624
13260,828_28,828,28,1147 BROADWAY,10001,40.744164469363,-73.98920595139049
13261,828_29,828,29,1149 BROADWAY,10001,40.7442166175804,-73.9891842898682
13262,828_33,828,33,1140 BROADWAY,10001,40.7439256276556,-73.9887007539128
13263,828_35,828,35,218 5 AVENUE,10001,40.743727981313896,-73.9884553877338
13264,828_38,828,38,222 5 AVENUE,10001,40.7438048223176,-73.9883362832507
13265,828_39,828,39,224 5 AVENUE,10001,40.7438706915585,-73.98828935697009
13266,828_40,828,40,226 5 AVENUE,10001,40.74393656077971,-73.9882424305967
13267,828_41,828,41,228 5 AVENUE,10001,40.7441314581204,-73.9884408824546
13268,828_51,828,51,1151 BROADWAY,10001,40.744315429593,-73.98919510037959
13269,828_53,828,53,1155 BROADWAY,10001,40.744463642354106,-73.989155378894
13270,828_56,828,56,12 WEST 27 STREET,10001,40.7445020890362,-73.989371904298
13271,828_59,828,59,18 WEST 27 STREET,10001,40.7445515054606,-73.9894909889173
13272,828_60,828,60,20 WEST 27 STREET,10001,40.744581704598396,-73.98956677032609
13273,828_61,828,61,22 WEST 27 STREET,10001,40.7446311204976,-73.9896822463643
13274,828_63,828,63,26 WEST 27 STREET,10001,40.74468053660021,-73.98980133144441
13275,828_64,828,64,28 WEST 27 STREET,10001,40.744738188091,-73.9899348509505
13276,828_67,828,67,34 WEST 27 STREET,10001,40.744823292815795,-73.9901369352854
13277,828_70,828,70,40 WEST 27 STREET,10001,40.7448974163679,-73.9903173684342
13278,828_75,828,75,50 WEST 27 STREET,10001,40.7450429131845,-73.9906204940758
13279,828_76,828,76,52 WEST 27 STREET,10001,40.74510055673711,-73.99066740157521
13280,829_1,829,1,796 AVENUE OF THE AMER,10001,40.7455891037979,-73.99044358010309
13281,829_7,829,7,49 WEST 27 STREET,10001,40.74534205603229,-73.99020181880259
13282,829_11,829,11,45 WEST 27 STREET,10001,40.74524322454089,-73.98996364585992
13283,829_13,829,13,43 WEST 27 STREET,10001,40.74519380892821,-73.9898481685521
13284,829_14,829,14,39 WEST 27 STREET,10001,40.7451443928775,-73.9897290825197
13285,829_16,829,16,31 WEST 27 STREET,10001,40.745042815656205,-73.9894909114179
13286,829_20,829,20,29 WEST 27 STREET,10001,40.744957710807,-73.9892996538995
13287,829_21,829,21,27 WEST 27 STREET,10001,40.7449000653483,-73.9892383121539
13288,829_22,829,22,1161 BROADWAY,10001,40.744886325284,-73.9890650880445
13289,829_28,829,28,1162 BROADWAY,10001,40.74468590768579,-73.98854183464479
13290,829_30,829,30,1158 BROADWAY,10001,40.744543175299896,-73.9884877262438
13291,829_32,829,32,13 WEST 27 STREET,10001,40.744518448129604,-73.9882459367673
13292,829_35,829,35,234 5 AVENUE,10001,40.7443153139649,-73.9880258326991
13293,829_36,829,36,236 5 AVENUE,10001,40.7444168599163,-73.98793198418109
13294,829_38,829,38,240 5 AVENUE,10001,40.7445046820408,-73.9878381378822
13295,829_39,829,39,242 5 AVENUE,10001,40.74456506157271,-73.9877912116221
13296,829_40,829,40,244 5 AVENUE,10001,40.7446336753342,-73.98774428376221
13297,829_42,829,42,246 5 AVENUE,10001,40.7447571948195,-73.9877983941628
13298,829_44,829,44,4 WEST 28 STREET,10001,40.74474349493279,-73.9880257557415
13299,829_45,829,45,6 WEST 28 STREET,10001,40.744779184906,-73.9881051446001
13300,829_46,829,46,8 WEST 28 STREET,10001,40.7448121300745,-73.98818453403051
13301,829_47,829,47,10 WEST 28 STREET,10001,40.744845075555894,-73.9882675324189
13302,829_50,829,50,1164 BROADWAY,10001,40.7449027375134,-73.9884876641118
13303,829_55,829,55,1177 BROADWAY,10001,40.7450976706619,-73.98906144446241
13304,829_56,829,56,1179 BROADWAY,10001,40.7451635422494,-73.989036171369
13305,829_57,829,57,1181 BROADWAY,10001,40.7452486267331,-73.989007286155
13306,829_59,829,59,24 WEST 28 STREET,10001,40.7452376654932,-73.98919495080959
13307,829_61,829,61,26 WEST 28 STREET,10001,40.7452870820954,-73.9893140366125
13308,829_62,829,62,32 WEST 28 STREET,10001,40.745336498243,-73.98942951368579
13309,829_63,829,63,34 WEST 28 STREET,10001,40.7453694424961,-73.98950890443521
13310,829_64,829,64,36 WEST 28 STREET,10001,40.745402387020505,-73.98959190417291
13311,829_65,829,65,38 WEST 28 STREET,10001,40.745435331161296,-73.9896712950811
13312,829_66,829,66,40 WEST 28 STREET,10001,40.7454682749261,-73.9897470771545
13313,829_67,829,67,42 WEST 28 STREET,10001,40.745503963709105,-73.98982646779879
13314,829_68,829,68,44 WEST 28 STREET,10001,40.7455863235528,-73.9900249458092
13315,829_72,829,72,52 WEST 28 STREET,10001,40.7457208286835,-73.9901692827522
13316,830_1,830,1,816 AVENUE OF THE AMER,10001,40.7460502038166,-73.9902305862124
13317,830_3,830,3,818 AVENUE OF THE AMER,10001,40.7461380302624,-73.99016561223971
13318,830_4,830,4,822 AVENUE OF THE AMER,10001,40.7461819322679,-73.99000320291759
13319,830_5,830,5,824 AVENUE OF THE AMER,10001,40.7462697639271,-73.9899995807813
13320,830_6,830,6,57 WEST 28 STREET,10001,40.7460666599769,-73.9900862259678
13321,830_7,830,7,55 WEST 28 STREET,10001,40.7460392071876,-73.9900248779999
13322,830_8,830,8,53 WEST 28 STREET,10001,40.7460144988003,-73.9899599207262
13323,830_9,830,9,51 WEST 28 STREET,10001,40.7460144912175,-73.9898733060962
13324,830_10,830,10,49 WEST 28 STREET,10001,40.745987037676,-73.9898047403813
13325,830_11,830,11,47 WEST 28 STREET,10001,40.745956839344295,-73.98973617514571
13326,830_12,830,12,45 WEST 28 STREET,10001,40.7459293857209,-73.9896676095466
13327,830_13,830,13,43 WEST 28 STREET,10001,40.745899187307295,-73.9895990444325
13328,830_14,830,14,41 WEST 28 STREET,10001,40.7458717339301,-73.98953408788441
13329,830_16,830,16,37 WEST 28 STREET,10001,40.7458278083838,-73.9894294357322
13330,830_17,830,17,29 WEST 28 STREET,10001,40.7457262271603,-73.9891551733712
13331,830_24,830,24,1185 BROADWAY,10001,40.745572500257296,-73.98893505433479
13332,830_26,830,26,1182 BROADWAY,10001,40.7454736352729,-73.9883865158772
13333,830_27,830,27,1180 BROADWAY,10001,40.7453693391525,-73.9884298409543
13334,830_28,830,28,1178 BROADWAY,10001,40.7452513065561,-73.98834685671541
13335,830_30,830,30,13 WEST 28 STREET,10001,40.745270495084704,-73.98810505688041
13336,830_32,830,32,WEST 28 STREET,10001,40.745278705627896,-73.9878776945183
13337,830_34,830,34,7 WEST 28 STREET,10001,40.74515518695179,-73.9878308013398
13338,830_37,830,37,250 5 AVENUE,10001,40.744979497566,-73.9875926468953
13339,830_40,830,40,254 5 AVENUE,10001,40.745039866416,-73.9874482800454
13340,830_41,830,41,256 5 AVENUE,10001,40.74509475668,-73.9874049629862
13341,830_42,830,42,258 5 AVENUE,10001,40.7451935605419,-73.9873399841341
13342,830_44,830,44,262 5 AVENUE,10001,40.7452813849689,-73.987271398283
13343,830_45,830,45,264 5 AVENUE,10001,40.745339019914,-73.98722808039479
13344,830_46,830,46,2 WEST 29 STREET,10001,40.7453555220186,-73.98753483434992
13345,830_48,830,48,6 WEST 29 STREET,10001,40.74540219520021,-73.9876503107309
13346,830_51,830,51,10 WEST 29 STREET,10001,40.7454763222604,-73.9878271337672
13347,830_52,830,52,12 WEST 29 STREET,10001,40.7455147582524,-73.9879173496418
13348,830_53,830,53,14 WEST 29 STREET,10001,40.7455394670402,-73.9879750878364
13349,830_54,830,54,1186 BROADWAY,10001,40.74566301017529,-73.98826017052791
13350,830_62,830,62,1195 BROADWAY,10001,40.7459293183624,-73.9889422129487
13351,830_67,830,67,32 WEST 29 STREET,10001,40.7460418767189,-73.9891912114332
13352,830_69,830,69,36 WEST 29 STREET,10001,40.746113255657605,-73.98935721147491
13353,830_73,830,73,44 WEST 29 STREET,10001,40.746184634356396,-73.98952321187241
13354,830_74,830,74,46 WEST 29 STREET,10001,40.746247777598,-73.9896783870333
13355,830_77,830,77,52 WEST 29 STREET,10001,40.74629719305371,-73.9897902570839
13356,830_78,830,78,832 AVENUE OF THE AMER,10001,40.7464481612639,-73.9898696312098
13357,830_79,830,79,830 AVENUE OF THE AMER,10001,40.7463905250184,-73.9899093385706
13358,830_80,830,80,828 AVENUE OF THE AMER,10001,40.746341122691,-73.9899454356598
13359,831_1,831,1,836 AVENUE OF THE AMER,10001,40.7466649884649,-73.989779373784
13360,831_2,831,2,838 AVENUE OF THE AMER,10001,40.746717124169294,-73.9896169616394
13361,831_4,831,4,842 AVENUE OF THE AMER,10001,40.7468461139346,-73.98946897302741
13362,831_5,831,5,51 WEST 29 STREET,10001,40.7466155723535,-73.98966028517292
13363,831_6,831,6,49 WEST 29 STREET,10001,40.746577137405794,-73.9895664578286
13364,831_7,831,7,45 WEST 29 STREET,10001,40.7466128019899,-73.9893787855237
13365,831_9,831,9,43 WEST 29 STREET,10001,40.7465633854639,-73.989259697303
13366,831_10,831,10,39 WEST 29 STREET,10001,40.7465139688144,-73.98914060925901
13367,831_19,831,19,1204 BROADWAY,10001,40.7462915570133,-73.9882528418506
13368,831_20,831,20,1200 BROADWAY,10001,40.7460774547431,-73.9881373933185
13369,831_26,831,26,13 WEST 29 STREET,10001,40.745959397761105,-73.987823436561
13370,831_28,831,28,11 WEST 29 STREET,10001,40.745907234487795,-73.9877007422315
13371,831_29,831,29,9 WEST 29 STREET,10001,40.7458742886029,-73.9876177428001
13372,831_30,831,30,3 WEST 29 STREET,10001,40.7458056522972,-73.987455353632
13373,831_33,831,33,270 5 AVENUE,10001,40.745654651212,-73.9870944897169
13374,831_42,831,42,276 5 AVENUE,10001,40.745901658289,-73.9869139950249
13375,831_48,831,48,8 WEST 30 STREET,10001,40.7460691332061,-73.98731816407359
13376,831_49,831,49,16 WEST 30 STREET,10001,40.7461514977568,-73.98752024961709
13377,831_50,831,50,18 WEST 30 STREET,10001,40.746184442933504,-73.9875960314414
13378,831_51,831,51,20 WEST 30 STREET,10001,40.74621464369721,-73.98767542280241
13379,831_52,831,52,22 WEST 30 STREET,10001,40.746250334288,-73.987758422182
13380,831_55,831,55,28 WEST 30 STREET,10001,40.7463134799067,-73.9879135958233
13381,831_59,831,59,1214 BROADWAY,10001,40.7464589737547,-73.9881264984836
13382,831_61,831,61,1212 BROADWAY,10001,40.746417816942504,-73.9882672554466
13383,831_68,831,68,1227 BROADWAY,10001,40.746511188418204,-73.9887688858154
13384,831_78,831,78,846 AVENUE OF THE AMER,10001,40.7469943224215,-73.9893823336943
13385,831_7501,831,7501,24 WEST 30 STREET,10001,40.746283279688704,-73.987837813194
13386,832_1,832,1,856 AVENUE OF THE AMER,10001,40.7472111137181,-73.98891673713821
13387,832_5,832,5,864 AVENUE OF THE AMER,10001,40.74743620578629,-73.9891548950094
13388,832_6,832,6,866 AVENUE OF THE AMER,10001,40.7475103088898,-73.9891007475861
13389,832_17,832,17,1241 BROADWAY,10001,40.7474087117488,-73.98867129100701
13390,832_22,832,22,1218 BROADWAY,10001,40.7469118595622,-73.9881480717169
13391,832_24,832,24,29 WEST 30 STREET,10001,40.7467910639592,-73.98789185526891
13392,832_27,832,27,14 WEST 31 STREET,10001,40.7467580723537,-73.98738299462629
13393,832_32,832,32,11 WEST 30 STREET,10001,40.74650553634189,-73.9872098119133
13394,832_34,832,34,7 WEST 30 STREET,10001,40.746439645027706,-73.9870546390251
13395,832_36,832,36,5 WEST 30 STREET,10001,40.746390226097496,-73.986935552838
13396,832_37,832,37,3 WEST 30 STREET,10001,40.7463572800754,-73.9868561621447
13397,832_39,832,39,284 5 AVENUE,10001,40.7461870844795,-73.9866721391543
13398,832_41,832,41,286 5 AVENUE,10001,40.7462776532455,-73.98660355084809
13399,832_43,832,43,290 5 AVENUE,10001,40.7463490108342,-73.9865530110438
13400,832_44,832,44,292 5 AVENUE,10001,40.7464121260967,-73.9864339024752
13401,832_46,832,46,296 5 AVENUE,10001,40.7464889692631,-73.9863508805478
13402,832_47,832,47,298 5 AVENUE,10001,40.746582294147004,-73.9863797332175
13403,832_49,832,49,4 WEST 31 STREET,10001,40.7466152699195,-73.986711752224
13404,832_53,832,53,12 WEST 31 STREET,10001,40.746697635117606,-73.9869102296945
13405,832_62,832,62,30 WEST 31 STREET,10001,40.7470161088535,-73.9876608385445
13406,832_66,832,66,1226 BROADWAY,10001,40.747161615254896,-73.98798923105959
13407,832_76,832,76,54 WEST 31 STREET,10001,40.747562433182104,-73.9888300620468
13408,832_77,832,77,56 WEST 31 STREET,10001,40.7475898869498,-73.9888950199533
13409,832_78,832,78,874 AVENUE OF THE AMER,10001,40.7476969411532,-73.988988836995
13410,832_79,832,79,872 AVENUE OF THE AMER,10001,40.7476420496263,-73.98902493637901
13411,832_80,832,80,870 AVENUE OF THE AMER,10001,40.747592647584895,-73.9890610348022
13412,833_1,833,1,876 AVENUE OF THE AMER,10001,40.747875337313296,-73.988858881933
13413,833_6,833,6,1255 BROADWAY,10001,40.7478808038804,-73.9886242931543
13414,833_10,833,10,1263 BROADWAY,10001,40.7480235272302,-73.9885881782652
13415,833_11,833,11,1240 BROADWAY,10001,40.747773682102206,-73.987873631486
13416,833_18,833,18,39 WEST 31 STREET,10001,40.747606219345,-73.987563285457
13417,833_20,833,20,35 WEST 31 STREET,10001,40.7474332927572,-73.9874947463625
13418,833_22,833,22,31 WEST 31 STREET,10001,40.7473893653677,-73.98739009310191
13419,833_24,833,24,25 WEST 31 STREET,10001,40.7473289650016,-73.98724574396729
13420,833_27,833,27,23 WEST 31 STREET,10001,40.7472713108184,-73.98711583060691
13421,833_28,833,28,19 WEST 31 STREET,10001,40.7472191468011,-73.98699313441529
13422,833_36,833,36,5 WEST 31 STREET,10001,40.746972051476895,-73.9864049164971
13423,833_38,833,38,302 5 AVENUE,10001,40.7467881322937,-73.98622811376941
13424,833_40,833,40,304 5 AVENUE,10001,40.7468347826357,-73.9861414884277
13425,833_42,833,42,308 5 AVENUE,10001,40.746947307321705,-73.9860584581692
13426,833_43,833,43,310 5 AVENUE,10001,40.7470076865458,-73.9860151375723
13427,833_44,833,44,312 5 AVENUE,10001,40.747068065753005,-73.9859718168969
13428,833_45,833,45,314 5 AVENUE,10001,40.7471284449434,-73.9859284961429
13429,833_46,833,46,316 5 AVENUE,10001,40.747186079368205,-73.985885175892
13430,833_47,833,47,2 WEST 32 STREET,10001,40.7471970951149,-73.98618833015
13431,833_49,833,49,6 WEST 32 STREET,10001,40.747262988017,-73.9863471129561
13432,833_51,833,51,10 WEST 32 STREET,10001,40.7473151522981,-73.9864661997093
13433,833_52,833,52,12 WEST 32 STREET,10001,40.747350844176104,-73.98655280882741
13434,833_54,833,54,16 WEST 32 STREET,10001,40.7474194813229,-73.986711591813
13435,833_57,833,57,22 WEST 32 STREET,10001,40.7475155735326,-73.9869389411764
13436,833_60,833,60,28 WEST 32 STREET,10001,40.747578720244,-73.987094116988
13437,833_61,833,61,30 WEST 32 STREET,10001,40.7476116652923,-73.9871662911957
13438,833_62,833,62,32 WEST 32 STREET,10001,40.747641865546605,-73.9872384660005
13439,833_63,833,63,34 WEST 32 STREET,10001,40.747688538613794,-73.9873503371035
13440,833_75,833,75,1265 BROADWAY,10001,40.7481250786224,-73.9885448521819
13441,833_78,833,78,1271 BROADWAY,10001,40.7482595658956,-73.988490693088
13442,833_7501,833,7501,306 5 AVENUE,10001,40.746889672829795,-73.986101778115
13443,833_7502,833,7502,9 WEST 31 STREET,10001,40.7470873625578,-73.9866755680481
13444,834_1,834,1,894 AVENUE OF THE AMER,10001,40.7486108765995,-73.9883210054638
13445,834_11,834,11,1260 BROADWAY,10001,40.74834457371411,-73.9877219466626
13446,834_16,834,16,43 WEST 32 STREET,10001,40.7482237783655,-73.98747655266492
13447,834_19,834,19,39 WEST 32 STREET,10001,40.7481551418837,-73.98731415791529
13448,834_21,834,21,37 WEST 32 STREET,10001,40.748111213933896,-73.98720589458341
13449,834_22,834,22,29 WEST 32 STREET,10001,40.7480645260978,-73.9869640969295
13450,834_26,834,26,25 WEST 32 STREET,10001,40.7479300116172,-73.98677284377341
13451,834_28,834,28,23 WEST 32 STREET,10001,40.7478833379907,-73.9866609726696
13452,834_29,834,29,17 WEST 32 STREET,10001,40.74781744637279,-73.98650940615559
13453,834_33,834,33,11 WEST 32 STREET,10001,40.7477021344822,-73.9862351428918
13454,834_35,834,35,9 WEST 32 STREET,10001,40.7476527147136,-73.9861160550558
13455,834_39,834,39,320 5 AVENUE,10001,40.7474715136627,-73.98572631845241
13456,834_48,834,48,326 5 AVENUE,10001,40.747699300303005,-73.98550611855799
13457,834_49,834,49,4 WEST 33 STREET,10001,40.7478448079444,-73.9857948102721
13458,834_57,834,57,18 WEST 33 STREET,10001,40.7481523077944,-73.986527383639
13459,834_66,834,66,36 WEST 33 STREET,10001,40.74833351102821,-73.9869604352263
